instrument,TR.PriceCloseDate,TR.PriceClose,TR.PriceOpen,TR.PriceHigh,TR.PriceLow,TR.Volume
US02133L1098,2017-04-28T00:00:00,9.85,9.9,9.9,9.85,0
US02133L1098,2017-05-01T00:00:00,9.82,9.82,9.82,9.82,0
US02133L1098,2017-05-03T00:00:00,9.81,9.81,9.85,9.8,0
US02133L1098,2017-05-04T00:00:00,9.85,9.87,9.9,9.81,0
US02133L1098,2017-05-05T00:00:00,9.88,9.85,9.8952,9.8398,0
US02133L1098,2017-05-08T00:00:00,9.97,9.9,9.97,9.87,0
US02133L1098,2017-05-09T00:00:00,9.91,9.96,9.96,9.8979,0
US02133L1098,2017-05-10T00:00:00,9.9,9.9,9.92,9.8932,0
US02133L1098,2017-05-11T00:00:00,9.9,9.9,9.92,9.88,0
US02133L1098,2017-05-12T00:00:00,9.9,9.92,9.93,9.9,0
US02133L1098,2017-05-15T00:00:00,9.92,9.94,9.94,9.9,0
US02133L1098,2017-05-16T00:00:00,9.92,9.9173,9.92,9.85,0
US02133L1098,2017-05-17T00:00:00,9.9,9.92,9.92,9.86,0
US02133L1098,2017-05-18T00:00:00,9.92,9.91,9.92,9.89,0
US02133L1098,2017-05-19T00:00:00,9.91,9.92,9.92,9.8939,0
US02133L1098,2017-05-22T00:00:00,9.91,9.9164,9.93,9.91,0
US02133L1098,2017-05-23T00:00:00,9.91,9.92,9.92,9.9001,0
US02133L1098,2017-05-24T00:00:00,9.86,9.916,9.92,9.86,0
US02133L1098,2017-05-25T00:00:00,9.91,9.88,9.91,9.88,0
US02133L1098,2017-05-26T00:00:00,9.9,9.88,9.93,9.88,0
US02133L1098,2017-05-30T00:00:00,9.95,9.92,9.97,9.92,0
US02133L1098,2017-05-31T00:00:00,9.89,9.9,9.94,9.8799,0
US02133L1098,2017-06-01T00:00:00,9.98,9.925,9.98,9.925,0
US02133L1098,2017-06-02T00:00:00,9.98,9.92,10.01,9.92,0
US02133L1098,2017-06-05T00:00:00,9.96,9.93,10.0,9.93,0
US02133L1098,2017-06-06T00:00:00,9.96,9.95,9.96,9.935,0
US02133L1098,2017-06-07T00:00:00,9.98,9.98,10.0,9.92,0
US02133L1098,2017-06-08T00:00:00,9.98,9.98,9.98,9.92,0
US02133L1098,2017-06-09T00:00:00,10.0,9.98,10.0,9.98,0
US02133L1098,2017-06-12T00:00:00,9.98,9.98,9.98,9.98,0
US02133L1098,2017-06-13T00:00:00,9.96,9.97,9.97,9.96,0
US02133L1098,2017-06-14T00:00:00,9.98,9.93,9.98,9.92,0
US02133L1098,2017-06-15T00:00:00,9.97,9.97,9.97,9.97,0
US02133L1098,2017-06-16T00:00:00,10.0,9.97,10.0,9.97,0
US02133L1098,2017-06-19T00:00:00,9.9836,9.97,9.9836,9.95,0
US02133L1098,2017-06-20T00:00:00,9.95,9.95,9.95,9.95,0
US02133L1098,2017-06-21T00:00:00,10.1,10.0,10.25,9.95,0
US02133L1098,2017-06-22T00:00:00,10.2262,10.1119,10.25,10.1119,0
US02133L1098,2017-06-23T00:00:00,10.28,10.2,10.28,10.2,0
